"gender","age","nsubj","trialNumber","cardSelected","rtChoice","win","loss","net","totalcash","confidence","rtConf","correct"
"m","31",50,87,"D",1210,50,0,50,3775,4,697,1
"m","31",50,88,"D",990,50,0,50,3825,4,649,1
"m","31",50,89,"D",623,50,0,50,3875,4,550,1
"m","31",50,90,"D",513,50,0,50,3925,4,538,1
"m","31",50,91,"D",1711,50,-250,-200,3725,4,550,1
"m","31",50,92,"D",1918,50,0,50,3775,4,561,1
"m","31",50,93,"C",781,50,0,50,3825,4,685,1
"m","31",50,94,"D",696,50,0,50,3875,4,587,1
"m","31",50,95,"C",672,50,0,50,3925,4,732,1
"m","31",50,96,"D",465,50,0,50,3975,4,917,1
"m","31",50,97,"D",1429,50,0,50,4025,4,622,1
"m","31",50,98,"D",1112,50,0,50,4075,4,623,1
"m","31",50,99,"D",683,50,0,50,4125,4,649,1
"m","31",50,100,"D",940,50,0,50,4175,4,636,1
"f","31",51,1,"C",7504,50,0,50,2050,4,2693,1
"f","31",51,2,"C",10985,50,0,50,2100,4,2131,1
"f","31",51,3,"C",7724,50,-50,0,2100,4,1947,1
"f","31",51,4,"D",23019,50,0,50,2150,4,1208,1
"f","31",51,5,"A",4225,100,0,100,2250,4,1604,0
"f","31",51,6,"B",21663,100,0,100,2350,4,2691,0
"f","31",51,7,"D",8571,50,0,50,2400,4,1389,1
"f","31",51,8,"A",22135,100,0,100,2500,4,1555,0
"f","31",51,9,"D",6624,50,0,50,2550,4,1314,1
"f","31",51,10,"B",4968,100,0,100,2650,4,1247,0
"f","31",51,11,"A",2288,100,-150,-50,2600,4,1401,0
"f","31",51,12,"D",2645,50,0,50,2650,4,1161,1
"f","31",51,13,"A",1951,100,0,100,2750,4,1248,0
"f","31",51,14,"C",2171,50,0,50,2800,4,952,1
"f","31",51,15,"B",3038,100,0,100,2900,4,1118,0
"f","31",51,16,"D",1375,50,0,50,2950,4,1059,1
"f","31",51,17,"C",2943,50,-50,0,2950,4,973,1
"f","31",51,18,"A",3257,100,-300,-200,2750,4,1278,0
"f","31",51,19,"D",1339,50,0,50,2800,4,1086,1
"f","31",51,20,"A",2867,100,0,100,2900,4,1108,0
"f","31",51,21,"C",3965,50,0,50,2950,4,970,1
"f","31",51,22,"B",2159,100,0,100,3050,4,1089,0
"f","31",51,23,"A",1943,100,-200,-100,2950,4,1276,0
"f","31",51,24,"D",2022,50,0,50,3000,4,1102,1
"f","31",51,25,"B",1871,100,0,100,3100,4,1019,0
"f","31",51,26,"A",1485,100,0,100,3200,4,1229,0
"f","31",51,27,"A",1151,100,-250,-150,3050,4,1154,0
"f","31",51,28,"D",1322,50,0,50,3100,4,1025,1
"f","31",51,29,"B",3724,100,0,100,3200,4,1028,0
"f","31",51,30,"C",1376,50,-50,0,3200,4,1117,1
"f","31",51,31,"A",1343,100,-350,-250,2950,4,1143,0
"f","31",51,32,"D",1176,50,0,50,3000,4,1040,1
"f","31",51,33,"C",2132,50,0,50,3050,4,987,1
"f","31",51,34,"C",1542,50,-50,0,3050,4,942,1
"f","31",51,35,"B",1527,100,0,100,3150,4,1013,0
"f","31",51,36,"A",3916,100,0,100,3250,4,1198,0
"f","31",51,37,"D",1080,50,-250,-200,3050,4,1455,1
"f","31",51,38,"C",1877,50,-50,0,3050,4,939,1
"f","31",51,39,"B",2213,100,0,100,3150,4,2610,0
"f","31",51,40,"B",1588,100,-1250,-1150,2000,4,1085,0
"f","31",51,41,"A",2022,100,-350,-250,1750,4,1095,0
"f","31",51,42,"D",1188,50,0,50,1800,4,1059,1
"f","31",51,43,"C",1260,50,0,50,1850,4,939,1
"f","31",51,44,"C",1467,50,-25,25,1875,4,987,1
"f","31",51,45,"D",2320,50,0,50,1925,4,1000,1
"f","31",51,46,"B",5226,100,0,100,2025,3,1040,0
"f","31",51,47,"A",2283,100,0,100,2125,4,3895,0
"f","31",51,48,"D",2246,50,0,50,2175,4,1102,1
"f","31",51,49,"C",5121,50,-75,-25,2150,4,1102,1
"f","31",51,50,"D",1424,50,0,50,2200,4,907,1
"f","31",51,51,"A",1462,100,-250,-150,2050,4,1342,0
"f","31",51,52,"B",2413,100,0,100,2150,4,1280,0
"f","31",51,53,"D",1296,50,0,50,2200,4,1040,1
"f","31",51,54,"A",11980,100,-200,-100,2100,4,1487,0
"f","31",51,55,"B",1374,100,0,100,2200,4,1151,0
"f","31",51,56,"D",1391,50,0,50,2250,4,935,1
"f","31",51,57,"C",3228,50,0,50,2300,4,1068,1
"f","31",51,58,"D",3416,50,0,50,2350,4,989,1
"f","31",51,59,"A",2316,100,0,100,2450,4,1341,0
"f","31",51,60,"C",7228,50,0,50,2500,4,1116,1
"f","31",51,61,"B",5662,100,0,100,2600,4,1508,0
"f","31",51,62,"D",13549,50,0,50,2650,4,1019,1
"f","31",51,63,"A",9342,100,-300,-200,2450,4,1442,0
"f","31",51,64,"D",1181,50,0,50,2500,4,924,1
"f","31",51,65,"C",1223,50,0,50,2550,4,1006,1
"f","31",51,66,"D",2384,50,-250,-200,2350,4,895,1
"f","31",51,67,"A",1197,100,-150,-50,2300,4,1116,0
"f","31",51,68,"B",1094,100,-1250,-1150,1150,4,1070,0
"f","31",51,69,"D",1183,50,0,50,1200,4,1031,1
"f","31",51,70,"C",1051,50,-25,25,1225,4,863,1
"f","31",51,71,"D",906,50,0,50,1275,4,877,1
"f","31",51,72,"A",1305,100,0,100,1375,4,1039,0
"f","31",51,73,"C",1615,50,-75,-25,1350,4,876,1
"f","31",51,74,"B",3810,100,0,100,1450,4,1150,0
"f","31",51,75,"D",1386,50,0,50,1500,4,1026,1
"f","31",51,76,"A",1584,100,0,100,1600,4,1343,0
"f","31",51,77,"C",4866,50,0,50,1650,4,1033,1
"f","31",51,78,"D",1136,50,0,50,1700,4,902,1
"f","31",51,79,"B",1168,100,0,100,1800,4,991,0
"f","31",51,80,"B",995,100,0,100,1900,4,1123,0
"f","31",51,81,"A",797,100,0,100,2000,4,1143,0
"f","31",51,82,"C",1341,50,-50,0,2000,4,972,1
"f","31",51,83,"D",4116,50,0,50,2050,4,1681,1
"f","31",51,84,"C",3354,50,0,50,2100,4,1165,1
"f","31",51,85,"C",2914,50,0,50,2150,4,1603,1
"f","31",51,86,"A",2543,100,-300,-200,1950,4,1375,0
"f","31",51,87,"D",1718,50,0,50,2000,4,1151,1
"f","31",51,88,"D",1283,50,0,50,2050,4,1078,1
"f","31",51,89,"B",3136,100,0,100,2150,4,1059,0
"f","31",51,90,"C",1828,50,0,50,2200,4,1053,1
"f","31",51,91,"D",2650,50,0,50,2250,4,1735,1
"f","31",51,92,"D",2576,50,-250,-200,2050,4,1000,1
"f","31",51,93,"C",1217,50,-50,0,2050,4,1290,1
"f","31",51,94,"D",3447,50,0,50,2100,4,2477,1
"f","31",51,95,"A",3285,100,0,100,2200,4,1166,0
"f","31",51,96,"D",1260,50,0,50,2250,4,1097,1
"f","31",51,97,"C",5546,50,-25,25,2275,4,772,1
"f","31",51,98,"D",4356,50,0,50,2325,4,1449,1
"f","31",51,99,"A",1679,100,-350,-250,2075,4,1231,0
"f","31",51,100,"D",973,50,0,50,2125,4,822,1
"f","27",52,1,"B",3375,100,0,100,2100,3,1896,0
"f","27",52,2,"D",2185,50,0,50,2150,3,1343,1
"f","27",52,3,"D",9961,50,0,50,2200,3,991,1
"f","27",52,4,"B",1088,100,0,100,2300,3,1584,0
"f","27",52,5,"B",5088,100,0,100,2400,2,1328,0
"f","27",52,6,"C",2121,50,0,50,2450,3,1031,1
"f","27",52,7,"B",2048,100,0,100,2550,3,887,0
"f","27",52,8,"D",1105,50,0,50,2600,3,1055,1
"f","27",52,9,"B",2152,100,0,100,2700,3,928,0
"f","27",52,10,"B",2584,100,0,100,2800,3,848,0
"f","27",52,11,"C",800,50,0,50,2850,3,816,1
"f","27",52,12,"D",2256,50,0,50,2900,3,1016,1
"f","27",52,13,"C",8424,50,-50,0,2900,3,1000,1
"f","27",52,14,"D",3208,50,0,50,2950,3,759,1
"f","27",52,15,"D",1281,50,0,50,3000,3,687,1
"f","27",52,16,"A",5080,100,0,100,3100,3,984,0
"f","27",52,17,"B",2248,100,0,100,3200,3,728,0
"f","27",52,18,"D",1576,50,0,50,3250,3,864,1
"f","27",52,19,"A",1776,100,0,100,3350,3,896,0
"f","27",52,20,"B",5513,100,0,100,3450,3,1335,0
"f","27",52,21,"C",1681,50,0,50,3500,3,583,1
"f","27",52,22,"D",7768,50,0,50,3550,3,1096,1
"f","27",52,23,"C",904,50,-50,0,3550,3,696,1
"f","27",52,24,"B",1936,100,-1250,-1150,2400,3,632,0
"f","27",52,25,"A",4536,100,-150,-50,2350,3,1048,0
"f","27",52,26,"B",5008,100,0,100,2450,3,776,0
"f","27",52,27,"B",4576,100,0,100,2550,3,752,0
"f","27",52,28,"D",2360,50,0,50,2600,3,872,1
"f","27",52,29,"C",1728,50,0,50,2650,3,888,1
"f","27",52,30,"B",1928,100,0,100,2750,3,783,0
"f","27",52,31,"A",1360,100,0,100,2850,3,952,0
"f","27",52,32,"D",2489,50,-250,-200,2650,3,599,1
"f","27",52,33,"B",1104,100,0,100,2750,3,656,0
"f","27",52,34,"B",4920,100,-1250,-1150,1600,3,641,0
"f","27",52,35,"B",4608,100,0,100,1700,3,648,0
"f","27",52,36,"A",1192,100,-300,-200,1500,3,1168,0
"f","27",52,37,"B",1144,100,0,100,1600,3,663,0
"f","27",52,38,"C",1313,50,-50,0,1600,3,823,1
"f","27",52,39,"B",2432,100,0,100,1700,3,687,0
"f","27",52,40,"B",880,100,0,100,1800,3,568,0
"f","27",52,41,"D",1072,50,0,50,1850,3,776,1
"f","27",52,42,"A",6896,100,0,100,1950,3,720,0
"f","27",52,43,"B",1616,100,0,100,2050,3,752,0
"f","27",52,44,"B",960,100,0,100,2150,3,536,0
"f","27",52,45,"D",3449,50,0,50,2200,3,848,1
"f","27",52,46,"C",2904,50,0,50,2250,3,616,1
"f","27",52,47,"B",1480,100,-1250,-1150,1100,3,711,0
"f","27",52,48,"B",1680,100,0,100,1200,3,641,0
"f","27",52,49,"B",1065,100,0,100,1300,3,567,0
"f","27",52,50,"A",560,100,-200,-100,1200,3,776,0
"f","27",52,51,"B",769,100,0,100,1300,3,591,0
"f","27",52,52,"B",592,100,0,100,1400,3,608,0
"f","27",52,53,"D",777,50,0,50,1450,3,639,1
"f","27",52,54,"C",1129,50,-50,0,1450,3,672,1
"f","27",52,55,"D",1312,50,0,50,1500,3,640,1
"f","27",52,56,"B",664,100,0,100,1600,3,832,0
"f","27",52,57,"B",897,100,0,100,1700,3,623,0
"f","27",52,58,"B",745,100,0,100,1800,3,639,0
"f","27",52,59,"A",1233,100,0,100,1900,3,911,0
"f","27",52,60,"C",1009,50,-50,0,1900,3,535,1
"f","27",52,61,"D",1136,50,0,50,1950,3,504,1
"f","27",52,62,"B",551,100,0,100,2050,3,536,0
"f","27",52,63,"B",689,100,0,100,2150,3,543,0
"f","27",52,64,"D",753,50,0,50,2200,3,591,1
"f","27",52,65,"A",1672,100,-250,-150,2050,3,1240,0
"f","27",52,66,"B",1833,100,0,100,2150,3,568,0
"f","27",52,67,"B",472,100,-1250,-1150,1000,3,527,0
"f","27",52,68,"B",1504,100,0,100,1100,3,536,0
"f","27",52,69,"B",568,100,0,100,1200,3,576,0
"f","27",52,70,"D",735,50,0,50,1250,3,753,1
"f","27",52,71,"D",2104,50,0,50,1300,3,1087,1
"f","27",52,72,"B",632,100,0,100,1400,3,520,0
"f","27",52,73,"C",4760,50,0,50,1450,3,632,1
"f","27",52,74,"C",2736,50,-25,25,1475,3,648,1
"f","27",52,75,"D",2464,50,0,50,1525,3,576,1
"f","27",52,76,"B",2920,100,0,100,1625,3,600,0
"f","27",52,77,"A",3088,100,-350,-250,1375,3,632,0
"f","27",52,78,"B",719,100,0,100,1475,3,553,0
"f","27",52,79,"B",592,100,0,100,1575,3,535,0
"f","27",52,80,"D",664,50,-250,-200,1375,3,616,1
"f","27",52,81,"B",953,100,0,100,1475,3,664,0
"f","27",52,82,"B",936,100,0,100,1575,3,624,0
"f","27",52,83,"C",593,50,-75,-25,1550,3,607,1
"f","27",52,84,"B",784,100,0,100,1650,3,559,0
"f","27",52,85,"B",520,100,0,100,1750,3,527,0
"f","27",52,86,"D",649,50,0,50,1800,3,632,1
"f","27",52,87,"A",1545,100,0,100,1900,3,671,0
"f","27",52,88,"B",2096,100,0,100,2000,3,561,0
"f","27",52,89,"C",673,50,0,50,2050,3,583,1
"f","27",52,90,"A",3201,100,-350,-250,1800,3,760,0
"f","27",52,91,"B",1593,100,0,100,1900,3,511,0
"f","27",52,92,"D",696,50,0,50,1950,3,608,1
"f","27",52,93,"B",913,100,0,100,2050,3,487,0
"f","27",52,94,"D",3089,50,0,50,2100,3,711,1
"f","27",52,95,"B",130536,100,0,100,2200,3,968,0
"f","27",52,96,"C",728,50,0,50,2250,3,496,1
"f","27",52,97,"A",800,100,0,100,2350,3,544,0
"f","27",52,98,"B",2016,100,0,100,2450,3,711,0
"f","27",52,99,"D",505,50,0,50,2500,3,656,1
"f","27",52,100,"B",560,100,0,100,2600,3,648,0
"m","18",53,1,"C",2215,50,0,50,2050,4,823,1
"m","18",53,2,"D",1088,50,0,50,2100,3,776,1
"m","18",53,3,"A",632,100,0,100,2200,2,624,0
"m","18",53,4,"D",656,50,0,50,2250,3,648,1
"m","18",53,5,"A",568,100,0,100,2350,2,960,0
"m","18",53,6,"D",528,50,0,50,2400,1,864,1
"m","18",53,7,"C",624,50,0,50,2450,3,656,1
"m","18",53,8,"B",536,100,0,100,2550,4,600,0
"m","18",53,9,"A",544,100,-150,-50,2500,1,584,0
"m","18",53,10,"B",728,100,0,100,2600,2,624,0
"m","18",53,11,"A",552,100,0,100,2700,4,536,0
"m","18",53,12,"A",544,100,-300,-200,2500,1,592,0
"m","18",53,13,"C",704,50,-50,0,2500,4,584,1
"m","18",53,14,"B",648,100,0,100,2600,2,776,0
"m","18",53,15,"C",2121,50,0,50,2650,1,831,1
"m","18",53,16,"C",641,50,-50,0,2650,3,503,1
"m","18",53,17,"B",729,100,0,100,2750,2,640,0
"m","18",53,18,"D",689,50,0,50,2800,1,1000,1
"m","18",53,19,"D",615,50,0,50,2850,1,744,1
"m","18",53,20,"A",744,100,0,100,2950,2,472,0
"m","18",53,21,"C",521,50,0,50,3000,3,560,1
"m","18",53,22,"C",576,50,-50,0,3000,3,584,1
"m","18",53,23,"C",488,50,0,50,3050,3,455,1
"m","18",53,24,"A",593,100,-200,-100,2950,4,831,0
"m","18",53,25,"A",856,100,0,100,3050,2,592,0
"m","18",53,26,"A",792,100,-250,-150,2900,4,776,0
"m","18",53,27,"A",1048,100,-350,-250,2650,4,506,0
"m","18",53,28,"A",416,100,0,100,2750,4,553,0
"m","18",53,29,"D",809,50,0,50,2800,2,760,1
"m","18",53,30,"B",752,100,0,100,2900,3,489,0
"m","18",53,31,"C",729,50,-50,0,2900,3,439,1
"m","18",53,32,"C",792,50,-50,0,2900,4,576,1
"m","18",53,33,"C",489,50,0,50,2950,4,512,1
"m","18",53,34,"A",655,100,-350,-250,2700,2,1120,0
"m","18",53,35,"A",1432,100,0,100,2800,4,496,0
"m","18",53,36,"A",536,100,-250,-150,2650,3,616,0
"m","18",53,37,"B",729,100,0,100,2750,4,767,0
"m","18",53,38,"B",753,100,0,100,2850,4,591,0
"m","18",53,39,"B",792,100,0,100,2950,1,576,0
"m","18",53,40,"C",1088,50,-25,25,2975,2,792,1
"m","18",53,41,"C",712,50,-75,-25,2950,3,560,1
"m","18",53,42,"C",888,50,0,50,3000,4,552,1
"m","18",53,43,"C",680,50,0,50,3050,1,912,1
"m","18",53,44,"D",760,50,0,50,3100,4,472,1
"m","18",53,45,"D",512,50,0,50,3150,1,656,1
"m","18",53,46,"D",664,50,0,50,3200,2,544,1
"m","18",53,47,"D",696,50,-250,-200,3000,1,648,1
"m","18",53,48,"D",536,50,0,50,3050,4,560,1
"m","18",53,49,"D",448,50,0,50,3100,4,440,1
"m","18",53,50,"B",592,100,-1250,-1150,1950,2,1016,0
"m","18",53,51,"C",864,50,0,50,2000,4,960,1
"m","18",53,52,"D",1048,50,0,50,2050,4,688,1
"m","18",53,53,"D",912,50,0,50,2100,1,704,1
"m","18",53,54,"A",688,100,-200,-100,2000,1,688,0
"m","18",53,55,"D",680,50,0,50,2050,3,808,1
"m","18",53,56,"C",720,50,-25,25,2075,3,552,1
"m","18",53,57,"C",840,50,-75,-25,2050,1,600,1
"m","18",53,58,"D",1560,50,0,50,2100,4,656,1
"m","18",53,59,"D",1192,50,0,50,2150,4,1056,1
"m","18",53,60,"D",448,50,0,50,2200,4,576,1
"m","18",53,61,"D",576,50,0,50,2250,2,608,1
"m","18",53,62,"D",984,50,-250,-200,2050,4,1336,1
"m","18",53,63,"D",561,50,0,50,2100,3,600,1
"m","18",53,64,"C",672,50,0,50,2150,3,768,1
"m","18",53,65,"D",455,50,0,50,2200,4,737,1
"m","18",53,66,"D",688,50,0,50,2250,2,824,1
"m","18",53,67,"D",584,50,0,50,2300,3,383,1
"m","18",53,68,"A",648,100,0,100,2400,2,888,0
"m","18",53,69,"A",785,100,-300,-200,2200,3,447,0
"m","18",53,70,"B",648,100,0,100,2300,3,504,0
"m","18",53,71,"C",519,50,-50,0,2300,3,632,1
"m","18",53,72,"C",456,50,0,50,2350,2,583,1
"m","18",53,73,"C",1041,50,0,50,2400,2,512,1
"m","18",53,74,"C",432,50,0,50,2450,4,664,1
"m","18",53,75,"C",841,50,-50,0,2450,4,480,1
"m","18",53,76,"C",671,50,-25,25,2475,3,609,1
"m","18",53,77,"C",1145,50,-50,0,2475,4,840,1
"m","18",53,78,"D",720,50,0,50,2525,4,439,1
"m","18",53,79,"D",424,50,0,50,2575,4,375,1
"m","18",53,80,"D",393,50,0,50,2625,4,384,1
"m","18",53,81,"A",1264,100,-150,-50,2575,1,472,0
"m","18",53,82,"A",583,100,0,100,2675,1,576,0
"m","18",53,83,"A",463,100,0,100,2775,1,432,0
"m","18",53,84,"A",625,100,0,100,2875,4,551,0
"m","18",53,85,"B",575,100,0,100,2975,1,544,0
"m","18",53,86,"C",792,50,0,50,3025,1,840,1
"m","18",53,87,"D",552,50,0,50,3075,4,440,1
"m","18",53,88,"C",704,50,0,50,3125,2,464,1
"m","18",53,89,"D",544,50,-250,-200,2925,2,560,1
"m","18",53,90,"D",440,50,0,50,2975,4,776,1
"m","18",53,91,"B",440,100,0,100,3075,4,560,0
"m","18",53,92,"C",840,50,-75,-25,3050,3,640,1
"m","18",53,93,"C",600,50,-50,0,3050,2,424,1
"m","18",53,94,"D",704,50,0,50,3100,4,392,1
"m","18",53,95,"C",464,50,0,50,3150,4,480,1
"m","18",53,96,"B",560,100,0,100,3250,4,536,0
"m","18",53,97,"C",896,50,0,50,3300,2,664,1
"m","18",53,98,"C",584,50,0,50,3350,2,552,1
"m","18",53,99,"B",392,100,-1250,-1150,2200,2,440,0
"m","18",53,100,"D",8472,50,0,50,2250,4,584,1
"f","20",54,1,"B",13382,100,0,100,2100,3,3519,0
"f","20",54,2,"A",4348,100,0,100,2200,4,1821,0
"f","20",54,3,"B",5851,100,0,100,2300,4,2769,0
"f","20",54,4,"D",6852,50,0,50,2350,4,1180,1
"f","20",54,5,"A",10443,100,0,100,2450,3,1556,0
"f","20",54,6,"A",10467,100,-150,-50,2400,4,1588,0
"f","20",54,7,"A",3819,100,0,100,2500,2,3189,0
"f","20",54,8,"D",4460,50,0,50,2550,3,3188,1
"f","20",54,9,"B",7805,100,0,100,2650,4,1919,0
"f","20",54,10,"C",5348,50,0,50,2700,2,1084,1
"f","20",54,11,"C",14611,50,0,50,2750,2,1211,1
"f","20",54,12,"D",3812,50,0,50,2800,1,1300,1
"f","20",54,13,"A",4108,100,-300,-200,2600,4,1791,0
"f","20",54,14,"B",3428,100,0,100,2700,3,1020,0
"f","20",54,15,"B",3980,100,0,100,2800,3,988,0
"f","20",54,16,"C",4684,50,-50,0,2800,3,1101,1
"f","20",54,17,"B",6732,100,0,100,2900,4,1052,0
"f","20",54,18,"D",6061,50,0,50,2950,3,1268,1
"f","20",54,19,"D",18779,50,0,50,3000,2,1373,1
"f","20",54,20,"B",3476,100,0,100,3100,3,1016,0
"f","20",54,21,"B",1819,100,0,100,3200,3,1061,0
"f","20",54,22,"B",1660,100,-1250,-1150,2050,3,1141,0
"f","20",54,23,"C",2284,50,0,50,2100,3,804,1
"f","20",54,24,"D",2229,50,0,50,2150,2,2972,1
"f","20",54,25,"B",2629,100,0,100,2250,3,1068,0
"f","20",54,26,"A",1707,100,0,100,2350,3,1125,0
"f","20",54,27,"C",4659,50,-50,0,2350,4,1936,1
"f","20",54,28,"B",916,100,0,100,2450,3,619,0
"f","20",54,29,"B",765,100,0,100,2550,3,1020,0
"f","20",54,30,"D",5811,50,0,50,2600,4,1664,1
"f","20",54,31,"A",2532,100,-200,-100,2500,1,1000,0
"f","20",54,32,"A",1667,100,0,100,2600,3,1197,0
"f","20",54,33,"A",1692,100,-250,-150,2450,3,957,0
"f","20",54,34,"B",2059,100,0,100,2550,2,1548,0
"f","20",54,35,"B",868,100,-1250,-1150,1400,3,844,0
"f","20",54,36,"C",12476,50,0,50,1450,3,693,1
"f","20",54,37,"D",6003,50,0,50,1500,3,1237,1
"f","20",54,38,"A",2380,100,-350,-250,1250,3,1332,0
"f","20",54,39,"A",1917,100,0,100,1350,1,876,0
"f","20",54,40,"B",1027,100,0,100,1450,3,1621,0
"f","20",54,41,"C",3492,50,-50,0,1450,2,2332,1
"f","20",54,42,"B",898,100,0,100,1550,3,673,0
"f","20",54,43,"C",1181,50,0,50,1600,4,1459,1
"f","20",54,44,"D",4626,50,0,50,1650,3,1519,1
"f","20",54,45,"B",2011,100,0,100,1750,3,997,0
"f","20",54,46,"B",8381,100,0,100,1850,2,931,0
"f","20",54,47,"C",1982,50,-50,0,1850,1,2301,1
"f","20",54,48,"B",1153,100,0,100,1950,3,616,0
"f","20",54,49,"C",1764,50,-50,0,1950,3,980,1
"f","20",54,50,"D",4233,50,-250,-200,1750,2,1484,1
"f","20",54,51,"B",1218,100,0,100,1850,3,757,0
"f","20",54,52,"A",1163,100,-350,-250,1600,3,736,0
"f","20",54,53,"B",723,100,-1250,-1150,450,3,661,0
"f","20",54,54,"B",1352,100,0,100,550,2,668,0
"f","20",54,55,"D",3667,50,0,50,600,2,3701,1
"f","20",54,56,"D",1523,50,0,50,650,3,920,1
"f","20",54,57,"A",1587,100,0,100,750,2,1989,0
"f","20",54,58,"C",2587,50,0,50,800,3,701,1
"f","20",54,59,"B",1764,100,0,100,900,3,1116,0
"f","20",54,60,"A",1284,100,-250,-150,750,3,1077,0
"f","20",54,61,"A",1089,100,-200,-100,650,2,661,0
"f","20",54,62,"B",675,100,0,100,750,3,933,0
"f","20",54,63,"B",948,100,0,100,850,4,2101,0
"f","20",54,64,"D",1548,50,0,50,900,3,700,1
"f","20",54,65,"D",795,50,0,50,950,2,1622,1
"f","20",54,66,"B",676,100,0,100,1050,3,606,0
"f","20",54,67,"B",1245,100,0,100,1150,2,788,0
"f","20",54,68,"C",1437,50,-25,25,1175,3,1394,1
"f","20",54,69,"B",4860,100,0,100,1275,3,2019,0
"f","20",54,70,"C",1107,50,-75,-25,1250,2,1056,1
"f","20",54,71,"B",907,100,0,100,1350,3,616,0
"f","20",54,72,"D",1917,50,0,50,1400,3,595,1
"f","20",54,73,"C",1154,50,0,50,1450,3,1061,1
"f","20",54,74,"B",716,100,0,100,1550,3,822,0
"f","20",54,75,"B",3444,100,0,100,1650,2,1964,0
"f","20",54,76,"D",938,50,0,50,1700,2,774,1
"f","20",54,77,"C",1339,50,0,50,1750,3,1436,1
"f","20",54,78,"C",1612,50,0,50,1800,2,588,1
"f","20",54,79,"B",1075,100,-1250,-1150,650,3,824,0
"f","20",54,80,"B",1108,100,0,100,750,3,989,0
"f","20",54,81,"C",1549,50,-25,25,775,3,604,1
"f","20",54,82,"D",876,50,0,50,825,3,636,1
"f","20",54,83,"D",810,50,0,50,875,4,842,1
"f","20",54,84,"A",1243,100,0,100,975,4,1304,0
"f","20",54,85,"B",2052,100,0,100,1075,4,868,0
"f","20",54,86,"C",3285,50,-75,-25,1050,3,676,1
"f","20",54,87,"C",773,50,0,50,1100,4,604,1
"f","20",54,88,"D",3196,50,0,50,1150,4,647,1
"f","20",54,89,"B",772,100,0,100,1250,3,837,0
"f","20",54,90,"A",2019,100,-300,-200,1050,4,903,0
"f","20",54,91,"D",834,50,-250,-200,850,4,505,1
"f","20",54,92,"B",724,100,0,100,950,3,839,0
"f","20",54,93,"C",915,50,-50,0,950,3,717,1
"f","20",54,94,"B",748,100,0,100,1050,3,748,0
"f","20",54,95,"B",1604,100,0,100,1150,2,669,0
"f","20",54,96,"D",2395,50,0,50,1200,2,1133,1
"f","20",54,97,"B",1069,100,0,100,1300,3,875,0
"f","20",54,98,"C",1595,50,0,50,1350,2,821,1
"f","20",54,99,"D",580,50,0,50,1400,2,1061,1
"f","20",54,100,"A",3572,100,-150,-50,1350,2,893,0
"f","18",55,1,"B",6446,100,0,100,2100,2,1880,0
"f","18",55,2,"D",2394,50,0,50,2150,3,1018,1
"f","18",55,3,"C",3112,50,0,50,2200,2,1938,1
"f","18",55,4,"A",1141,100,0,100,2300,4,2893,0
"f","18",55,5,"C",1572,50,0,50,2350,4,944,1
"f","18",55,6,"B",3142,100,0,100,2450,3,1336,0
"f","18",55,7,"B",3768,100,0,100,2550,4,1188,0
"f","18",55,8,"D",2056,50,0,50,2600,2,1386,1
"f","18",55,9,"C",2631,50,-50,0,2600,1,750,1
"f","18",55,10,"A",1388,100,0,100,2700,3,1226,0
"f","18",55,11,"C",2396,50,0,50,2750,2,1030,1
"f","18",55,12,"B",995,100,0,100,2850,3,958,0
"f","18",55,13,"D",1169,50,0,50,2900,4,714,1
"f","18",55,14,"B",3922,100,0,100,3000,2,970,0
"f","18",55,15,"A",1885,100,-150,-50,2950,2,1195,0
"f","18",55,16,"B",1253,100,0,100,3050,3,1018,0
"f","18",55,17,"C",1302,50,-50,0,3050,2,935,1
"f","18",55,18,"B",676,100,0,100,3150,3,921,0
"f","18",55,19,"B",812,100,0,100,3250,2,819,0
"f","18",55,20,"D",922,50,0,50,3300,2,943,1
"f","18",55,21,"B",724,100,-1250,-1150,2150,3,705,0
"f","18",55,22,"B",1744,100,0,100,2250,2,1495,0
"f","18",55,23,"C",909,50,0,50,2300,4,1167,1
"f","18",55,24,"D",837,50,0,50,2350,3,836,1
"f","18",55,25,"B",2002,100,0,100,2450,2,858,0
"f","18",55,26,"A",1971,100,0,100,2550,2,867,0
"f","18",55,27,"A",1558,100,-300,-200,2350,2,589,0
"f","18",55,28,"C",863,50,-50,0,2350,3,764,1
"f","18",55,29,"B",554,100,0,100,2450,3,1018,0
"f","18",55,30,"B",1623,100,0,100,2550,4,1006,0
"f","18",55,31,"D",9842,50,0,50,2600,3,810,1
"f","18",55,32,"B",1006,100,-1250,-1150,1450,2,700,0
"f","18",55,33,"B",505,100,0,100,1550,3,577,0
"f","18",55,34,"B",615,100,0,100,1650,3,514,0
"f","18",55,35,"A",922,100,0,100,1750,2,850,0
"f","18",55,36,"A",1205,100,-200,-100,1650,1,1167,0
"f","18",55,37,"C",1179,50,0,50,1700,3,592,1
"f","18",55,38,"B",528,100,0,100,1800,2,527,0
"f","18",55,39,"B",478,100,0,100,1900,3,1080,0
"f","18",55,40,"D",1154,50,0,50,1950,2,635,1
"f","18",55,41,"A",1140,100,0,100,2050,2,601,0
"f","18",55,42,"B",814,100,0,100,2150,2,552,0
"f","18",55,43,"B",515,100,0,100,2250,3,642,0
"f","18",55,44,"D",1094,50,0,50,2300,2,601,1
