"gender","age","nsubj","trial","cardSelected","rtChoice","win","loss","net","totalcash","confidence","rtConf","deckOrder"
"f","19",5,4,"D",3585,100,0,100,2350,3,1584,"bdca"
"f","19",5,5,"A",2105,50,0,50,2400,4,1272,"bdca"
"f","19",5,6,"D",7144,100,0,100,2500,4,2041,"bdca"
"f","19",5,7,"B",3384,100,-150,-50,2450,3,1232,"bdca"
"f","19",5,8,"C",4007,50,0,50,2500,2,2032,"bdca"
"f","19",5,9,"A",2937,50,0,50,2550,2,6159,"bdca"
"f","19",5,10,"B",2080,100,0,100,2650,2,2424,"bdca"
"f","19",5,11,"D",1272,100,0,100,2750,4,1056,"bdca"
"f","19",5,12,"B",4433,100,-300,-200,2550,2,2303,"bdca"
"f","19",5,13,"D",2081,100,0,100,2650,3,1511,"bdca"
"f","19",5,14,"D",2481,100,0,100,2750,3,2127,"bdca"
"f","19",5,15,"A",1584,50,0,50,2800,4,2248,"bdca"
"f","19",5,16,"A",2961,50,0,50,2850,3,2016,"bdca"
"f","19",5,17,"C",1657,50,-50,0,2850,3,1256,"bdca"
"f","19",5,18,"B",4792,100,0,100,2950,3,2375,"bdca"
"f","19",5,19,"A",5536,50,0,50,3000,3,2097,"bdca"
"f","19",5,20,"B",1736,100,-200,-100,2900,3,1512,"bdca"
"f","19",5,21,"D",1417,100,0,100,3000,3,2552,"bdca"
"f","19",5,22,"A",4152,50,0,50,3050,2,4272,"bdca"
"f","19",5,23,"D",5407,100,0,100,3150,2,1865,"bdca"
"f","19",5,24,"D",2839,100,0,100,3250,2,3464,"bdca"
"f","19",5,25,"B",1033,100,0,100,3350,4,1632,"bdca"
"f","19",5,26,"A",2223,50,0,50,3400,3,4953,"bdca"
"f","19",5,27,"C",4809,50,0,50,3450,3,912,"bdca"
"f","19",5,28,"D",2665,100,-1250,-1150,2300,4,1208,"bdca"
"f","19",5,29,"B",4472,100,-250,-150,2150,3,1160,"bdca"
"f","19",5,30,"C",2040,50,-50,0,2150,3,721,"bdca"
"f","19",5,31,"B",3600,100,-350,-250,1900,2,5584,"bdca"
"f","19",5,32,"D",3632,100,0,100,2000,4,2840,"bdca"
"f","19",5,33,"B",3352,100,0,100,2100,4,1136,"bdca"
"f","19",5,34,"B",2496,100,-350,-250,1850,3,1496,"bdca"
"f","19",5,35,"C",2032,50,0,50,1900,3,1352,"bdca"
"f","19",5,36,"C",1688,50,-50,0,1900,4,848,"bdca"
"f","19",5,37,"A",2360,50,0,50,1950,3,2528,"bdca"
"f","19",5,38,"A",4241,50,0,50,2000,4,3352,"bdca"
"f","19",5,39,"D",2433,100,0,100,2100,4,4696,"bdca"
"f","19",5,40,"B",3591,100,0,100,2200,2,2017,"bdca"
"f","19",5,41,"C",1760,50,0,50,2250,4,4200,"bdca"
"f","19",5,42,"B",3617,100,-250,-150,2100,3,1192,"bdca"
"f","19",5,43,"D",1104,100,0,100,2200,2,3303,"bdca"
"f","19",5,44,"B",2768,100,-200,-100,2100,1,2008,"bdca"
"f","19",5,45,"C",2657,50,-50,0,2100,4,1848,"bdca"
"f","19",5,46,"B",1192,100,0,100,2200,3,1240,"bdca"
"f","19",5,47,"B",881,100,-300,-200,2000,3,1768,"bdca"
"f","19",5,48,"D",1968,100,0,100,2100,4,1225,"bdca"
"f","19",5,49,"C",5369,50,-50,0,2100,3,871,"bdca"
"f","19",5,50,"B",3080,100,-150,-50,2050,4,2776,"bdca"
"f","19",5,51,"B",4863,100,0,100,2150,3,1160,"bdca"
"f","19",5,52,"A",3520,50,-250,-200,1950,3,2440,"bdca"
"f","19",5,53,"D",4552,100,-1250,-1150,800,4,1464,"bdca"
"f","19",5,54,"A",1096,50,0,50,850,2,1232,"bdca"
"f","19",5,55,"A",1320,50,0,50,900,3,2032,"bdca"
"f","19",5,56,"C",1752,50,0,50,950,3,968,"bdca"
"f","19",5,57,"B",2744,100,0,100,1050,3,776,"bdca"
"f","19",5,58,"A",2296,50,0,50,1100,3,1144,"bdca"
"f","19",5,59,"D",2033,100,0,100,1200,3,944,"bdca"
"f","19",5,60,"D",3184,100,0,100,1300,3,3120,"bdca"
"f","19",5,61,"B",1441,100,0,100,1400,3,624,"bdca"
"f","19",5,62,"C",6401,50,-25,25,1425,3,672,"bdca"
"f","19",5,63,"A",6609,50,0,50,1475,3,824,"bdca"
"f","19",5,64,"B",3400,100,-300,-200,1275,3,728,"bdca"
"f","19",5,65,"D",2441,100,0,100,1375,3,1256,"bdca"
"f","19",5,66,"C",3720,50,-75,-25,1350,3,1640,"bdca"
"f","19",5,67,"B",2225,100,0,100,1450,4,2376,"bdca"
"f","19",5,68,"C",2152,50,0,50,1500,2,1193,"bdca"
"f","19",5,69,"D",4616,100,0,100,1600,4,776,"bdca"
"f","19",5,70,"A",6536,50,0,50,1650,3,1800,"bdca"
"f","19",5,71,"B",1663,100,-350,-250,1400,4,2296,"bdca"
"f","19",5,72,"B",2521,100,0,100,1500,2,1847,"bdca"
"f","19",5,73,"A",1889,50,0,50,1550,2,3832,"bdca"
"f","19",5,74,"B",1056,100,-200,-100,1450,2,1153,"bdca"
"f","19",5,75,"C",985,50,0,50,1500,4,1968,"bdca"
"f","19",5,76,"D",2056,100,0,100,1600,4,713,"bdca"
"f","19",5,77,"C",2121,50,0,50,1650,3,1135,"bdca"
"f","19",5,78,"B",2665,100,-250,-150,1500,4,1055,"bdca"
"f","19",5,79,"A",1832,50,0,50,1550,3,976,"bdca"
"f","19",5,80,"D",3512,100,0,100,1650,3,696,"bdca"
"f","19",5,81,"B",624,100,-150,-50,1600,3,632,"bdca"
"f","19",5,82,"C",3664,50,-25,25,1625,3,728,"bdca"
"f","19",5,83,"B",1208,100,0,100,1725,3,1368,"bdca"
"f","19",5,84,"D",688,100,-1250,-1150,575,2,3121,"bdca"
"f","19",5,85,"B",984,100,0,100,675,3,3905,"bdca"
"f","19",5,86,"C",776,50,-75,-25,650,3,520,"bdca"
"f","19",5,87,"B",960,100,-350,-250,400,3,3521,"bdca"
"f","19",5,88,"B",1016,100,-200,-100,300,2,6280,"bdca"
"f","19",5,89,"A",1041,50,0,50,350,4,784,"bdca"
"f","19",5,90,"A",1712,50,0,50,400,1,3216,"bdca"
"f","19",5,91,"B",1312,100,-250,-150,250,2,720,"bdca"
"f","19",5,92,"C",3672,50,0,50,300,3,3160,"bdca"
"f","19",5,93,"C",2199,50,-50,0,300,3,641,"bdca"
"f","19",5,94,"B",5080,100,0,100,400,4,2544,"bdca"
"f","19",5,95,"C",8121,50,0,50,450,4,799,"bdca"
"f","19",5,96,"D",1103,100,0,100,550,3,2977,"bdca"
"f","19",5,97,"B",1736,100,0,100,650,3,1041,"bdca"
"f","19",5,98,"C",1048,50,0,50,700,3,2192,"bdca"
"f","19",5,99,"A",903,50,-250,-200,500,3,2552,"bdca"
"f","19",5,100,"A",2704,50,0,50,550,3,888,"bdca"
"f","23",6,1,"B",9478,100,0,100,2100,3,3911,"bcad"
"f","23",6,2,"C",4945,100,0,100,2200,2,3711,"bcad"
"f","23",6,3,"D",6368,50,0,50,2250,1,3392,"bcad"
"f","23",6,4,"A",8593,50,0,50,2300,2,3719,"bcad"
"f","23",6,5,"D",7673,50,0,50,2350,3,5775,"bcad"
"f","23",6,6,"B",6000,100,0,100,2450,3,1728,"bcad"
"f","23",6,7,"D",6467,50,0,50,2500,1,4688,"bcad"
"f","23",6,8,"C",3120,100,0,100,2600,4,2208,"bcad"
"f","23",6,9,"A",4592,50,0,50,2650,1,3176,"bcad"
"f","23",6,10,"B",1761,100,-150,-50,2600,2,1943,"bcad"
"f","23",6,11,"A",7145,50,-50,0,2600,1,6823,"bcad"
"f","23",6,12,"C",1057,100,0,100,2700,3,663,"bcad"
"f","23",6,13,"D",1161,50,0,50,2750,2,1935,"bcad"
"f","23",6,14,"D",5527,50,0,50,2800,1,1608,"bcad"
"f","23",6,15,"A",2224,50,0,50,2850,3,2720,"bcad"
"f","23",6,16,"B",969,100,0,100,2950,2,2488,"bcad"
"f","23",6,17,"C",3384,100,0,100,3050,4,2256,"bcad"
"f","23",6,18,"B",1896,100,-300,-200,2850,3,1192,"bcad"
"f","23",6,19,"B",1449,100,0,100,2950,4,1608,"bcad"
"f","23",6,20,"B",802,100,-200,-100,2850,2,2695,"bcad"
"f","23",6,21,"A",705,50,-50,0,2850,2,1871,"bcad"
"f","23",6,22,"C",865,100,0,100,2950,3,1895,"bcad"
"f","23",6,23,"C",672,100,0,100,3050,1,1023,"bcad"
"f","23",6,24,"C",745,100,0,100,3150,1,1471,"bcad"
"f","23",6,25,"D",849,50,0,50,3200,2,2032,"bcad"
"f","23",6,26,"A",1209,50,0,50,3250,1,1336,"bcad"
"f","23",6,27,"B",1432,100,0,100,3350,2,5144,"bcad"
"f","23",6,28,"D",2144,50,0,50,3400,1,2784,"bcad"
"f","23",6,29,"C",881,100,0,100,3500,2,1264,"bcad"
"f","23",6,30,"A",865,50,-50,0,3500,1,3784,"bcad"
"f","23",6,31,"A",1401,50,0,50,3550,2,1439,"bcad"
"f","23",6,32,"A",2233,50,-50,0,3550,3,1096,"bcad"
"f","23",6,33,"C",1577,100,-1250,-1150,2400,2,1111,"bcad"
"f","23",6,34,"C",1857,100,0,100,2500,3,1248,"bcad"
"f","23",6,35,"D",1633,50,0,50,2550,4,1376,"bcad"
"f","23",6,36,"C",2065,100,0,100,2650,3,992,"bcad"
"f","23",6,37,"A",2329,50,-50,0,2650,1,1008,"bcad"
"f","23",6,38,"C",537,100,0,100,2750,4,936,"bcad"
"f","23",6,39,"C",664,100,0,100,2850,3,584,"bcad"
"f","23",6,40,"D",575,50,0,50,2900,2,816,"bcad"
"f","23",6,41,"C",1792,100,-1250,-1150,1750,4,1464,"bcad"
"f","23",6,42,"B",1609,100,-250,-150,1600,2,1600,"bcad"
"f","23",6,43,"A",848,50,0,50,1650,1,1328,"bcad"
"f","23",6,44,"A",625,50,-25,25,1675,3,815,"bcad"
"f","23",6,45,"C",1136,100,0,100,1775,1,880,"bcad"
"f","23",6,46,"C",2105,100,0,100,1875,2,791,"bcad"
"f","23",6,47,"D",1017,50,-250,-200,1675,1,760,"bcad"
"f","23",6,48,"B",1321,100,-350,-250,1425,3,1784,"bcad"
"f","23",6,49,"B",873,100,0,100,1525,2,3408,"bcad"
"f","23",6,50,"C",1073,100,0,100,1625,2,3767,"bcad"
"f","23",6,51,"A",865,50,-75,-25,1600,2,2207,"bcad"
"f","23",6,52,"A",873,50,0,50,1650,3,1064,"bcad"
"f","23",6,53,"A",1049,50,0,50,1700,2,943,"bcad"
"f","23",6,54,"A",624,50,0,50,1750,1,760,"bcad"
"f","23",6,55,"B",721,100,-350,-250,1500,2,1735,"bcad"
"f","23",6,56,"C",849,100,0,100,1600,3,975,"bcad"
"f","23",6,57,"B",562,100,0,100,1700,2,927,"bcad"
"f","23",6,58,"B",745,100,-250,-150,1550,3,727,"bcad"
"f","23",6,59,"C",1976,100,0,100,1650,1,1855,"bcad"
"f","23",6,60,"D",1416,50,0,50,1700,1,3256,"bcad"
"f","23",6,61,"D",2343,50,0,50,1750,1,2345,"bcad"
"f","23",6,62,"A",752,50,-25,25,1775,1,1904,"bcad"
"f","23",6,63,"A",1472,50,-75,-25,1750,2,920,"bcad"
"f","23",6,64,"B",632,100,-200,-100,1650,2,704,"bcad"
"f","23",6,65,"B",1057,100,0,100,1750,2,559,"bcad"
"f","23",6,66,"B",736,100,-300,-200,1550,3,1008,"bcad"
"f","23",6,67,"B",432,100,-150,-50,1500,2,1680,"bcad"
"f","23",6,68,"C",464,100,0,100,1600,3,609,"bcad"
"f","23",6,69,"C",1593,100,-1250,-1150,450,1,1206,"bcad"
"f","23",6,70,"D",633,50,0,50,500,1,1528,"bcad"
"f","23",6,71,"D",952,50,0,50,550,2,1400,"bcad"
"f","23",6,72,"A",749,50,0,50,600,1,835,"bcad"
"f","23",6,73,"D",776,50,0,50,650,2,1696,"bcad"
"f","23",6,74,"C",585,100,0,100,750,1,839,"bcad"
"f","23",6,75,"B",496,100,0,100,850,1,1823,"bcad"
"f","23",6,76,"B",944,100,0,100,950,1,1472,"bcad"
"f","23",6,77,"C",3912,100,0,100,1050,2,1968,"bcad"
"f","23",6,78,"B",2000,100,0,100,1150,1,1112,"bcad"
"f","23",6,79,"A",2224,50,-50,0,1150,1,4504,"bcad"
"f","23",6,80,"A",680,50,0,50,1200,1,728,"bcad"
"f","23",6,81,"A",665,50,0,50,1250,1,696,"bcad"
"f","23",6,82,"B",689,100,-300,-200,1050,2,2064,"bcad"
"f","23",6,83,"C",809,100,0,100,1150,2,2671,"bcad"
"f","23",6,84,"D",937,50,0,50,1200,1,976,"bcad"
"f","23",6,85,"B",1169,100,0,100,1300,2,1224,"bcad"
"f","23",6,86,"A",705,50,0,50,1350,1,511,"bcad"
"f","23",6,87,"C",833,100,0,100,1450,1,551,"bcad"
"f","23",6,88,"D",601,50,0,50,1500,3,1871,"bcad"
"f","23",6,89,"B",1033,100,-350,-250,1250,2,3048,"bcad"
"f","23",6,90,"B",465,100,0,100,1350,3,1175,"bcad"
"f","23",6,91,"C",601,100,0,100,1450,2,2087,"bcad"
"f","23",6,92,"B",2600,100,-200,-100,1350,2,1104,"bcad"
"f","23",6,93,"A",561,50,-50,0,1350,1,807,"bcad"
"f","23",6,94,"A",1737,50,-25,25,1375,1,2071,"bcad"
"f","23",6,95,"A",800,50,-50,0,1375,1,489,"bcad"
"f","23",6,96,"B",535,100,-250,-150,1225,1,632,"bcad"
"f","23",6,97,"C",975,100,0,100,1325,2,752,"bcad"
"f","23",6,98,"A",926,50,0,50,1375,1,644,"bcad"
"f","23",6,99,"D",877,50,0,50,1425,2,1504,"bcad"
"f","23",6,100,"B",1840,100,-150,-50,1375,1,984,"bcad"
"f","18",7,1,"B",3785,100,0,100,2100,3,1975,"abdc"
"f","18",7,2,"D",3248,50,0,50,2150,2,1536,"abdc"
"f","18",7,3,"B",1784,100,0,100,2250,2,1360,"abdc"
"f","18",7,4,"C",3177,50,0,50,2300,1,1904,"abdc"
"f","18",7,5,"B",4713,100,0,100,2400,4,784,"abdc"
"f","18",7,6,"B",1057,100,0,100,2500,4,639,"abdc"
"f","18",7,7,"D",1849,50,0,50,2550,3,1255,"abdc"
"f","18",7,8,"A",800,100,0,100,2650,1,543,"abdc"
"f","18",7,9,"C",4809,50,0,50,2700,3,1311,"abdc"
"f","18",7,10,"D",6081,50,-50,0,2700,3,1375,"abdc"
"f","18",7,11,"A",4921,100,0,100,2800,2,799,"abdc"
"f","18",7,12,"B",10568,100,0,100,2900,2,1272,"abdc"
"f","18",7,13,"C",3841,50,0,50,2950,3,1135,"abdc"
"f","18",7,14,"B",1409,100,0,100,3050,4,695,"abdc"
"f","18",7,15,"A",1893,100,-150,-50,3000,1,739,"abdc"
"f","18",7,16,"D",833,50,0,50,3050,2,1231,"abdc"
"f","18",7,17,"B",616,100,0,100,3150,3,600,"abdc"
"f","18",7,18,"B",665,100,0,100,3250,3,463,"abdc"
"f","18",7,19,"B",713,100,-1250,-1150,2100,3,367,"abdc"
"f","18",7,20,"C",13120,50,0,50,2150,1,1584,"abdc"
"f","18",7,21,"B",785,100,0,100,2250,1,711,"abdc"
"f","18",7,22,"A",2369,100,0,100,2350,2,855,"abdc"
"f","18",7,23,"D",1472,50,-50,0,2350,2,960,"abdc"
"f","18",7,24,"B",1081,100,0,100,2450,2,504,"abdc"
"f","18",7,25,"C",625,50,0,50,2500,3,503,"abdc"
"f","18",7,26,"B",2088,100,0,100,2600,2,584,"abdc"
"f","18",7,27,"B",2481,100,0,100,2700,4,754,"abdc"
"f","18",7,28,"D",2680,50,0,50,2750,1,1136,"abdc"
"f","18",7,29,"A",1729,100,-300,-200,2550,2,880,"abdc"
"f","18",7,30,"B",1008,100,-1250,-1150,1400,3,809,"abdc"
"f","18",7,31,"C",512,50,0,50,1450,2,871,"abdc"
"f","18",7,32,"B",400,100,0,100,1550,3,736,"abdc"
"f","18",7,33,"B",601,100,0,100,1650,3,655,"abdc"
"f","18",7,34,"B",1009,100,0,100,1750,2,432,"abdc"
"f","18",7,35,"D",1656,50,-50,0,1750,1,1112,"abdc"
"f","18",7,36,"B",1160,100,0,100,1850,3,583,"abdc"
"f","18",7,37,"B",1217,100,0,100,1950,2,455,"abdc"
"f","18",7,38,"C",737,50,0,50,2000,2,551,"abdc"
"f","18",7,39,"B",481,100,0,100,2100,3,711,"abdc"
"f","18",7,40,"C",11945,50,0,50,2150,1,1103,"abdc"
"f","18",7,41,"B",977,100,-1250,-1150,1000,2,527,"abdc"
"f","18",7,42,"B",857,100,0,100,1100,3,815,"abdc"
"f","18",7,43,"A",1583,100,0,100,1200,2,848,"abdc"
"f","18",7,44,"B",1552,100,0,100,1300,2,464,"abdc"
"f","18",7,45,"D",1249,50,0,50,1350,2,935,"abdc"
"f","18",7,46,"C",824,50,0,50,1400,2,760,"abdc"
"f","18",7,47,"B",1488,100,0,100,1500,2,656,"abdc"
"f","18",7,48,"B",1113,100,0,100,1600,2,465,"abdc"
"f","18",7,49,"B",576,100,0,100,1700,3,1065,"abdc"
"f","18",7,50,"C",1968,50,-250,-200,1500,2,688,"abdc"
"f","18",7,51,"B",408,100,0,100,1600,3,400,"abdc"
"f","18",7,52,"B",420,100,0,100,1700,3,500,"abdc"
"f","18",7,53,"A",1128,100,-200,-100,1600,1,824,"abdc"
"f","18",7,54,"D",856,50,-50,0,1600,3,614,"abdc"
"f","18",7,55,"A",1185,100,0,100,1700,1,1799,"abdc"
"f","18",7,56,"B",409,100,0,100,1800,3,527,"abdc"
"f","18",7,57,"B",505,100,0,100,1900,3,607,"abdc"
"f","18",7,58,"C",1394,50,0,50,1950,2,726,"abdc"
"f","18",7,59,"B",1105,100,0,100,2050,4,631,"abdc"
"f","18",7,60,"B",1489,100,-1250,-1150,900,4,719,"abdc"
"f","18",7,61,"B",449,100,0,100,1000,2,463,"abdc"
"f","18",7,62,"B",361,100,0,100,1100,3,447,"abdc"
"f","18",7,63,"B",432,100,0,100,1200,3,424,"abdc"
"f","18",7,64,"B",430,100,0,100,1300,3,355,"abdc"
"f","18",7,65,"D",1400,50,-50,0,1300,2,792,"abdc"
"f","18",7,66,"C",368,50,0,50,1350,3,455,"abdc"
"f","18",7,67,"B",400,100,0,100,1450,3,400,"abdc"
"f","18",7,68,"B",367,100,0,100,1550,3,359,"abdc"
"f","18",7,69,"A",1209,100,-250,-150,1400,1,440,"abdc"
"f","18",7,70,"B",1297,100,0,100,1500,3,976,"abdc"
"f","18",7,71,"B",1217,100,0,100,1600,2,431,"abdc"
"f","18",7,72,"B",2609,100,0,100,1700,3,575,"abdc"
"f","18",7,73,"B",1584,100,0,100,1800,3,520,"abdc"
"f","18",7,74,"C",4053,50,0,50,1850,2,523,"abdc"
"f","18",7,75,"B",464,100,0,100,1950,3,472,"abdc"
"f","18",7,76,"B",1693,100,0,100,2050,2,387,"abdc"
"f","18",7,77,"B",800,100,0,100,2150,4,736,"abdc"
"f","18",7,78,"B",2104,100,0,100,2250,3,608,"abdc"
"f","18",7,79,"B",1860,100,0,100,2350,2,413,"abdc"
"f","18",7,80,"B",1344,100,0,100,2450,2,409,"abdc"
"f","18",7,81,"B",760,100,-1250,-1150,1300,3,832,"abdc"
"f","18",7,82,"D",1784,50,0,50,1350,3,664,"abdc"
"f","18",7,83,"B",584,100,0,100,1450,2,808,"abdc"
"f","18",7,84,"C",536,50,0,50,1500,2,568,"abdc"
"f","18",7,85,"B",712,100,0,100,1600,3,600,"abdc"
"f","18",7,86,"B",769,100,0,100,1700,2,880,"abdc"
"f","18",7,87,"B",577,100,0,100,1800,3,440,"abdc"
"f","18",7,88,"D",593,50,-25,25,1825,2,768,"abdc"
"f","18",7,89,"C",624,50,0,50,1875,3,504,"abdc"
"f","18",7,90,"B",448,100,-1250,-1150,725,3,952,"abdc"
"f","18",7,91,"B",441,100,0,100,825,2,623,"abdc"
"f","18",7,92,"B",596,100,0,100,925,3,452,"abdc"
"f","18",7,93,"B",424,100,0,100,1025,3,409,"abdc"
"f","18",7,94,"C",1784,50,0,50,1075,2,656,"abdc"
"f","18",7,95,"B",4625,100,0,100,1175,3,431,"abdc"
"f","18",7,96,"B",1560,100,0,100,1275,3,680,"abdc"
"f","18",7,97,"D",9161,50,-75,-25,1250,2,1248,"abdc"
"f","18",7,98,"B",568,100,0,100,1350,3,519,"abdc"
"f","18",7,99,"B",2185,100,-1250,-1150,200,3,488,"abdc"
"f","18",7,100,"C",1505,50,0,50,250,3,760,"abdc"
"f","24",8,1,"A",8911,50,0,50,2050,3,7440,"dbca"
"f","24",8,2,"C",5712,50,0,50,2100,2,2793,"dbca"
"f","24",8,3,"A",13288,50,0,50,2150,2,1328,"dbca"
"f","24",8,4,"D",9879,100,0,100,2250,2,4392,"dbca"
"f","24",8,5,"B",17848,100,0,100,2350,2,1017,"dbca"
"f","24",8,6,"D",18303,100,0,100,2450,3,5440,"dbca"
"f","24",8,7,"A",12673,50,0,50,2500,2,1840,"dbca"
"f","24",8,8,"C",21920,50,0,50,2550,3,728,"dbca"
"f","24",8,9,"D",7672,100,-150,-50,2500,3,2136,"dbca"
"f","24",8,10,"A",9095,50,0,50,2550,2,1513,"dbca"
"f","24",8,11,"C",4097,50,-50,0,2550,2,1479,"dbca"
"f","24",8,12,"A",5664,50,0,50,2600,2,1231,"dbca"
"f","24",8,13,"B",8312,100,0,100,2700,3,17983,"dbca"
"f","24",8,14,"D",6016,100,0,100,2800,3,1440,"dbca"
"f","24",8,15,"A",4457,50,0,50,2850,2,1023,"dbca"
"f","24",8,16,"B",5856,100,0,100,2950,2,1184,"dbca"
"f","24",8,17,"A",4944,50,0,50,3000,2,2344,"dbca"
"f","24",8,18,"C",5264,50,0,50,3050,3,1648,"dbca"
"f","24",8,19,"D",5568,100,-300,-200,2850,3,1857,"dbca"
"f","24",8,20,"B",2136,100,0,100,2950,2,928,"dbca"
"f","24",8,21,"A",3353,50,0,50,3000,3,2056,"dbca"
"f","24",8,22,"C",3128,50,-50,0,3000,3,1096,"dbca"
"f","24",8,23,"D",4641,100,0,100,3100,3,1360,"dbca"
"f","24",8,24,"A",2913,50,0,50,3150,3,1047,"dbca"
"f","24",8,25,"B",5177,100,0,100,3250,2,2128,"dbca"
"f","24",8,26,"C",3048,50,0,50,3300,2,4199,"dbca"
"f","24",8,27,"A",2529,50,-250,-200,3100,4,1297,"dbca"
"f","24",8,28,"B",1991,100,0,100,3200,3,1081,"dbca"
"f","24",8,29,"D",2248,100,-200,-100,3100,4,1425,"dbca"
"f","24",8,30,"C",1040,50,-50,0,3100,3,1552,"dbca"
"f","24",8,31,"A",1015,50,0,50,3150,4,1104,"dbca"
"f","24",8,32,"B",767,100,0,100,3250,3,1577,"dbca"
"f","24",8,33,"C",1600,50,0,50,3300,4,1280,"dbca"
"f","24",8,34,"D",1273,100,0,100,3400,4,1087,"dbca"
"f","24",8,35,"B",1801,100,0,100,3500,3,1736,"dbca"
"f","24",8,36,"C",2353,50,-50,0,3500,2,1631,"dbca"
"f","24",8,37,"A",1688,50,0,50,3550,4,912,"dbca"
"f","24",8,38,"D",1689,100,-250,-150,3400,4,1367,"dbca"
"f","24",8,39,"C",809,50,-50,0,3400,4,1023,"dbca"
"f","24",8,40,"A",824,50,0,50,3450,4,928,"dbca"
"f","24",8,41,"B",1095,100,-1250,-1150,2300,3,992,"dbca"
"f","24",8,42,"A",1200,50,0,50,2350,4,984,"dbca"
"f","24",8,43,"B",808,100,0,100,2450,3,1681,"dbca"
"f","24",8,44,"C",1040,50,0,50,2500,2,1289,"dbca"
"f","24",8,45,"B",1312,100,0,100,2600,3,1184,"dbca"
"f","24",8,46,"A",888,50,0,50,2650,4,880,"dbca"
"f","24",8,47,"B",928,100,0,100,2750,3,1160,"dbca"
"f","24",8,48,"D",1784,100,-350,-250,2500,3,800,"dbca"
"f","24",8,49,"A",888,50,0,50,2550,4,952,"dbca"
"f","24",8,50,"B",968,100,0,100,2650,3,1496,"dbca"
"f","24",8,51,"C",1216,50,-25,25,2675,2,3672,"dbca"
"f","24",8,52,"A",768,50,0,50,2725,4,1704,"dbca"
"f","24",8,53,"B",2713,100,-1250,-1150,1575,2,2296,"dbca"
"f","24",8,54,"A",1600,50,0,50,1625,2,904,"dbca"
"f","24",8,55,"B",1041,100,0,100,1725,4,3319,"dbca"
"f","24",8,56,"C",968,50,-75,-25,1700,3,2016,"dbca"
"f","24",8,57,"A",1264,50,0,50,1750,4,904,"dbca"
"f","24",8,58,"B",848,100,0,100,1850,3,1112,"dbca"
"f","24",8,59,"A",3743,50,-250,-200,1650,4,864,"dbca"
"f","24",8,60,"B",671,100,0,100,1750,3,952,"dbca"
"f","24",8,61,"C",633,50,0,50,1800,3,832,"dbca"
"f","24",8,62,"D",823,100,0,100,1900,3,665,"dbca"
"f","24",8,63,"B",769,100,0,100,2000,2,1496,"dbca"
"f","24",8,64,"A",1864,50,0,50,2050,2,1544,"dbca"
"f","24",8,65,"B",1393,100,0,100,2150,2,1527,"dbca"
"f","24",8,66,"C",2200,50,0,50,2200,2,2385,"dbca"
"f","24",8,67,"A",897,50,0,50,2250,3,999,"dbca"
"f","24",8,68,"B",1081,100,0,100,2350,3,1359,"dbca"
"f","24",8,69,"C",3783,50,0,50,2400,2,1001,"dbca"
"f","24",8,70,"B",2672,100,-1250,-1150,1250,2,2528,"dbca"
"f","24",8,71,"D",3929,100,-350,-250,1000,4,952,"dbca"
"f","24",8,72,"A",2336,50,0,50,1050,2,1993,"dbca"
"f","24",8,73,"B",936,100,0,100,1150,3,897,"dbca"
"f","24",8,74,"C",936,50,-25,25,1175,2,977,"dbca"
"f","24",8,75,"A",1255,50,0,50,1225,3,720,"dbca"
"f","24",8,76,"B",1984,100,0,100,1325,3,2097,"dbca"
"f","24",8,77,"C",664,50,-75,-25,1300,2,1680,"dbca"
"f","24",8,78,"D",1641,100,0,100,1400,3,2311,"dbca"
"f","24",8,79,"B",4128,100,0,100,1500,2,1097,"dbca"
"f","24",8,80,"A",2537,50,0,50,1550,4,3455,"dbca"
"f","24",8,81,"B",2649,100,0,100,1650,2,2375,"dbca"
"f","24",8,82,"C",1768,50,0,50,1700,2,2336,"dbca"
"f","24",8,83,"A",1072,50,0,50,1750,2,2272,"dbca"
"f","24",8,84,"D",1800,100,-250,-150,1600,4,1336,"dbca"
"f","24",8,85,"C",1512,50,-50,0,1600,3,880,"dbca"
"f","24",8,86,"A",1248,50,0,50,1650,4,992,"dbca"
"f","24",8,87,"A",1464,50,0,50,1700,4,1136,"dbca"
"f","24",8,88,"B",1040,100,0,100,1800,4,1016,"dbca"
"f","24",8,89,"A",968,50,-250,-200,1600,4,1160,"dbca"
"f","24",8,90,"C",680,50,0,50,1650,4,791,"dbca"
"f","24",8,91,"B",752,100,0,100,1750,3,712,"dbca"
"f","24",8,92,"A",3136,50,0,50,1800,4,2344,"dbca"
"f","24",8,93,"C",2033,50,0,50,1850,3,1799,"dbca"
"f","24",8,94,"B",1207,100,0,100,1950,4,5464,"dbca"
"f","24",8,95,"A",4216,50,0,50,2000,3,3183,"dbca"
"f","24",8,96,"B",1769,100,0,100,2100,2,1823,"dbca"
"f","24",8,97,"C",3017,50,0,50,2150,3,6216,"dbca"
"f","24",8,98,"A",1977,50,0,50,2200,4,1775,"dbca"
"f","24",8,99,"B",2169,100,0,100,2300,3,3351,"dbca"
"f","24",8,100,"C",2440,50,-50,0,2300,2,3025,"dbca"
"f","19",9,1,"B",1629,100,0,100,2100,1,1967,"cbad"
"f","19",9,2,"C",888,100,0,100,2200,1,960,"cbad"
"f","19",9,3,"D",1640,50,0,50,2250,1,1040,"cbad"
"f","19",9,4,"A",1736,50,0,50,2300,1,856,"cbad"
