"gender","age","nsubj","trial_number","card_selected","rt_cardselection","win","loss","net_gain","totalcash_by_trial","confidence","rt_confidence","adv_choice","block"
"f",30,14,92,"A",4792,100,-150,-50,1100,4,784,0,5
"f",30,14,93,"B",577,100,0,100,1200,4,574,0,5
"f",30,14,94,"D",1270,50,0,50,1250,4,475,1,5
"f",30,14,95,"B",777,100,0,100,1350,2,944,0,5
"f",30,14,96,"B",11121,100,0,100,1450,2,799,0,5
"f",30,14,97,"D",4912,50,-250,-200,1250,4,849,1,5
"f",30,14,98,"A",625,100,0,100,1350,2,899,0,5
"f",30,14,99,"A",591,100,0,100,1450,2,513,0,5
"f",30,14,100,"B",961,100,0,100,1550,2,696,0,5
"f",33,15,1,"C",12715,50,0,50,2050,4,4119,1,1
"f",33,15,2,"D",3081,50,0,50,2100,4,3171,1,1
"f",33,15,3,"C",3536,50,0,50,2150,1,3663,1,1
"f",33,15,4,"D",1867,50,0,50,2200,2,3133,1,1
"f",33,15,5,"D",3379,50,0,50,2250,1,3938,1,1
"f",33,15,6,"A",1822,100,0,100,2350,1,12928,0,1
"f",33,15,7,"B",5885,100,0,100,2450,1,1767,0,1
"f",33,15,8,"C",2583,50,-50,0,2450,1,1916,1,1
"f",33,15,9,"B",5102,100,0,100,2550,1,2000,0,1
"f",33,15,10,"A",13280,100,0,100,2650,2,2170,0,1
"f",33,15,11,"A",5135,100,-150,-50,2600,1,4094,0,1
"f",33,15,12,"D",21706,50,0,50,2650,1,1870,1,1
"f",33,15,13,"A",2254,100,0,100,2750,1,2843,0,1
"f",33,15,14,"B",119153,100,0,100,2850,2,2062,0,1
"f",33,15,15,"D",22816,50,0,50,2900,1,3519,1,1
"f",33,15,16,"D",22266,50,0,50,2950,2,1321,1,1
"f",33,15,17,"B",1939,100,0,100,3050,1,1399,0,1
"f",33,15,18,"B",11657,100,0,100,3150,2,1951,0,1
"f",33,15,19,"D",154184,50,0,50,3200,4,2785,1,1
"f",33,15,20,"B",11472,100,0,100,3300,2,3723,0,1
"f",33,15,21,"C",4522,50,0,50,3350,1,2732,1,2
"f",33,15,22,"A",2205,100,-300,-200,3150,1,1202,0,2
"f",33,15,23,"C",5879,50,-50,0,3150,1,2373,1,2
"f",33,15,24,"B",6165,100,0,100,3250,1,1772,0,2
"f",33,15,25,"A",8562,100,0,100,3350,1,1107,0,2
"f",33,15,26,"A",59565,100,-200,-100,3250,1,1484,0,2
"f",33,15,27,"B",1386,100,0,100,3350,1,1265,0,2
"f",33,15,28,"D",2682,50,0,50,3400,1,2316,1,2
"f",33,15,29,"C",7719,50,0,50,3450,3,1718,1,2
"f",33,15,30,"B",4419,100,-1250,-1150,2300,2,946,0,2
"f",33,15,31,"B",5849,100,0,100,2400,1,1284,0,2
"f",33,15,32,"B",2766,100,0,100,2500,1,1087,0,2
"f",33,15,33,"B",1038,100,0,100,2600,2,1150,0,2
"f",33,15,34,"A",1255,100,0,100,2700,1,12463,0,2
"f",33,15,35,"B",1220,100,0,100,2800,1,1639,0,2
"f",33,15,36,"D",5315,50,0,50,2850,1,1399,1,2
"f",33,15,37,"D",1303,50,-250,-200,2650,1,1039,1,2
"f",33,15,38,"B",1141,100,-1250,-1150,1500,1,1088,0,2
"f",33,15,39,"B",1055,100,0,100,1600,1,1014,0,2
"f",33,15,40,"B",1236,100,0,100,1700,1,811,0,2
"f",33,15,41,"A",797,100,-250,-150,1550,1,723,0,3
"f",33,15,42,"B",1320,100,0,100,1650,1,1526,0,3
"f",33,15,43,"D",1167,50,0,50,1700,1,1314,1,3
"f",33,15,44,"D",2158,50,0,50,1750,1,911,1,3
"f",33,15,45,"B",821,100,0,100,1850,1,928,0,3
"f",33,15,46,"B",2025,100,0,100,1950,1,942,0,3
"f",33,15,47,"B",783,100,0,100,2050,1,867,0,3
"f",33,15,48,"B",636,100,-1250,-1150,900,1,682,0,3
"f",33,15,49,"A",2220,100,-350,-250,650,1,768,0,3
"f",33,15,50,"B",1025,100,0,100,750,1,1493,0,3
"f",33,15,51,"B",7324,100,0,100,850,2,1209,0,3
"f",33,15,52,"D",2249,50,0,50,900,1,1033,1,3
"f",33,15,53,"C",641,50,-50,0,900,1,745,1,3
"f",33,15,54,"C",652,50,0,50,950,1,779,1,3
"f",33,15,55,"B",792,100,0,100,1050,1,779,0,3
"f",33,15,56,"B",502,100,0,100,1150,1,598,0,3
"f",33,15,57,"C",754,50,-50,0,1150,2,1073,1,3
"f",33,15,58,"B",1568,100,0,100,1250,1,1548,0,3
"f",33,15,59,"B",1425,100,0,100,1350,4,1860,0,3
"f",33,15,60,"B",533,100,0,100,1450,4,967,0,3
"f",33,15,61,"B",620,100,0,100,1550,4,568,0,4
"f",33,15,62,"B",794,100,0,100,1650,4,789,0,4
"f",33,15,63,"A",1707,100,0,100,1750,1,599,0,4
"f",33,15,64,"A",1101,100,-350,-250,1500,4,3001,0,4
"f",33,15,65,"B",1372,100,0,100,1600,4,634,0,4
"f",33,15,66,"B",847,100,-1250,-1150,450,4,771,0,4
"f",33,15,67,"B",2687,100,0,100,550,1,2569,0,4
"f",33,15,68,"B",1633,100,0,100,650,1,1400,0,4
"f",33,15,69,"B",904,100,0,100,750,1,1131,0,4
"f",33,15,70,"D",1135,50,0,50,800,2,1062,1,4
"f",33,15,71,"D",949,50,0,50,850,2,949,1,4
"f",33,15,72,"B",419,100,0,100,950,1,1066,0,4
"f",33,15,73,"B",509,100,0,100,1050,1,707,0,4
"f",33,15,74,"B",665,100,0,100,1150,1,802,0,4
"f",33,15,75,"B",536,100,0,100,1250,1,581,0,4
"f",33,15,76,"B",438,100,0,100,1350,1,682,0,4
"f",33,15,77,"D",737,50,0,50,1400,1,850,1,4
"f",33,15,78,"D",728,50,0,50,1450,1,842,1,4
"f",33,15,79,"D",700,50,0,50,1500,4,1449,1,4
"f",33,15,80,"D",602,50,0,50,1550,1,1045,1,4
"f",33,15,81,"B",799,100,0,100,1650,1,1033,0,5
"f",33,15,82,"B",632,100,0,100,1750,1,550,0,5
"f",33,15,83,"A",1389,100,0,100,1850,1,967,0,5
"f",33,15,84,"B",1472,100,0,100,1950,1,617,0,5
"f",33,15,85,"A",683,100,-250,-150,1800,1,3154,0,5
"f",33,15,86,"B",645,100,0,100,1900,1,591,0,5
"f",33,15,87,"B",734,100,0,100,2000,1,768,0,5
"f",33,15,88,"B",464,100,0,100,2100,1,775,0,5
"f",33,15,89,"B",1735,100,0,100,2200,1,568,0,5
"f",33,15,90,"B",2374,100,0,100,2300,1,1608,0,5
"f",33,15,91,"C",2140,50,-50,0,2300,4,2034,1,5
"f",33,15,92,"C",1522,50,0,50,2350,2,1864,1,5
"f",33,15,93,"C",898,50,-25,25,2375,2,1684,1,5
"f",33,15,94,"C",587,50,-75,-25,2350,2,1009,1,5
"f",33,15,95,"C",801,50,0,50,2400,2,948,1,5
"f",33,15,96,"B",1188,100,-1250,-1150,1250,2,3111,0,5
"f",33,15,97,"B",719,100,0,100,1350,2,733,0,5
"f",33,15,98,"C",1971,50,0,50,1400,1,1031,1,5
"f",33,15,99,"B",749,100,0,100,1500,2,1000,0,5
"f",33,15,100,"B",1166,100,0,100,1600,2,699,0,5
"f",36,16,1,"C",11225,50,0,50,2050,2,12255,1,1
"f",36,16,2,"D",9088,50,0,50,2100,4,3424,1,1
"f",36,16,3,"C",9024,50,0,50,2150,3,4385,1,1
"f",36,16,4,"A",1496,100,0,100,2250,4,1328,0,1
"f",36,16,5,"B",3328,100,0,100,2350,3,3120,0,1
"f",36,16,6,"C",6792,50,-50,0,2350,4,1496,1,1
"f",36,16,7,"B",1512,100,0,100,2450,4,1576,0,1
"f",36,16,8,"A",5296,100,0,100,2550,1,3240,0,1
"f",36,16,9,"B",2208,100,0,100,2650,2,2312,0,1
"f",36,16,10,"C",2240,50,0,50,2700,3,952,1,1
"f",36,16,11,"A",2769,100,-150,-50,2650,3,1871,0,1
"f",36,16,12,"D",4450,50,0,50,2700,4,2047,1,1
"f",36,16,13,"D",3048,50,0,50,2750,4,1400,1,1
"f",36,16,14,"D",3960,50,0,50,2800,1,1424,1,1
"f",36,16,15,"B",1208,100,0,100,2900,3,1136,0,1
"f",36,16,16,"B",3688,100,0,100,3000,4,1168,0,1
"f",36,16,17,"A",4224,100,0,100,3100,3,1296,0,1
"f",36,16,18,"D",1096,50,0,50,3150,1,2088,1,1
"f",36,16,19,"C",1696,50,-50,0,3150,4,1521,1,1
"f",36,16,20,"B",680,100,0,100,3250,4,2816,0,1
"f",36,16,21,"D",3792,50,0,50,3300,4,2416,1,2
"f",36,16,22,"C",888,50,0,50,3350,2,1104,1,2
"f",36,16,23,"A",1312,100,-300,-200,3150,4,1272,0,2
"f",36,16,24,"A",3169,100,0,100,3250,4,1391,0,2
"f",36,16,25,"D",1120,50,0,50,3300,4,896,1,2
"f",36,16,26,"C",744,50,-50,0,3300,2,2312,1,2
"f",36,16,27,"A",784,100,-200,-100,3200,4,5040,0,2
"f",36,16,28,"A",1088,100,0,100,3300,4,784,0,2
"f",36,16,29,"B",2568,100,0,100,3400,1,1392,0,2
"f",36,16,30,"D",1880,50,0,50,3450,2,1032,1,2
"f",36,16,31,"A",2032,100,-250,-150,3300,3,1544,0,2
"f",36,16,32,"D",880,50,0,50,3350,4,1280,1,2
"f",36,16,33,"C",752,50,0,50,3400,4,616,1,2
"f",36,16,34,"A",1360,100,-350,-250,3150,4,1024,0,2
"f",36,16,35,"B",1288,100,0,100,3250,4,1176,0,2
"f",36,16,36,"B",2184,100,-1250,-1150,2100,3,1848,0,2
"f",36,16,37,"C",1305,50,-50,0,2100,1,1807,1,2
"f",36,16,38,"D",664,50,-250,-200,1900,4,496,1,2
"f",36,16,39,"A",745,100,0,100,2000,4,912,0,2
"f",36,16,40,"C",904,50,-50,0,2000,4,1968,1,2
"f",36,16,41,"D",1000,50,0,50,2050,4,2048,1,3
"f",36,16,42,"A",1392,100,-350,-250,1800,2,1608,0,3
"f",36,16,43,"A",857,100,0,100,1900,4,783,0,3
"f",36,16,44,"D",976,50,0,50,1950,1,1568,1,3
"f",36,16,45,"C",872,50,0,50,2000,1,824,1,3
"f",36,16,46,"B",736,100,0,100,2100,1,720,0,3
"f",36,16,47,"D",1600,50,0,50,2150,1,864,1,3
"f",36,16,48,"D",1363,50,0,50,2200,3,1160,1,3
"f",36,16,49,"A",784,100,-250,-150,2050,3,856,0,3
"f",36,16,50,"A",704,100,-200,-100,1950,4,1008,0,3
"f",36,16,51,"A",665,100,0,100,2050,1,720,0,3
"f",36,16,52,"A",720,100,-300,-200,1850,1,1655,0,3
"f",36,16,53,"D",913,50,0,50,1900,4,648,1,3
"f",36,16,54,"D",827,50,0,50,1950,4,686,1,3
"f",36,16,55,"D",688,50,0,50,2000,1,1000,1,3
"f",36,16,56,"A",721,100,-150,-50,1950,3,752,0,3
"f",36,16,57,"B",577,100,0,100,2050,4,1008,0,3
"f",36,16,58,"B",824,100,0,100,2150,4,1017,0,3
"f",36,16,59,"B",712,100,0,100,2250,4,968,0,3
"f",36,16,60,"B",768,100,-1250,-1150,1100,3,777,0,3
"f",36,16,61,"B",527,100,0,100,1200,4,577,0,4
"f",36,16,62,"B",601,100,0,100,1300,4,679,0,4
"f",36,16,63,"C",1440,50,-25,25,1325,4,816,1,4
"f",36,16,64,"C",953,50,-75,-25,1300,4,792,1,4
"f",36,16,65,"D",640,50,0,50,1350,4,1377,1,4
"f",36,16,66,"A",1208,100,0,100,1450,2,968,0,4
"f",36,16,67,"B",1025,100,0,100,1550,2,784,0,4
"f",36,16,68,"B",640,100,0,100,1650,1,1881,0,4
"f",36,16,69,"A",865,100,0,100,1750,4,4968,0,4
"f",36,16,70,"D",944,50,0,50,1800,4,2272,1,4
"f",36,16,71,"D",889,50,-250,-200,1600,4,919,1,4
"f",36,16,72,"A",648,100,0,100,1700,1,3840,0,4
"f",36,16,73,"A",625,100,-300,-200,1500,1,808,0,4
"f",36,16,74,"A",521,100,0,100,1600,4,640,0,4
"f",36,16,75,"B",617,100,0,100,1700,4,712,0,4
"f",36,16,76,"C",880,50,0,50,1750,4,776,1,4
"f",36,16,77,"D",680,50,0,50,1800,4,1256,1,4
"f",36,16,78,"D",1097,50,0,50,1850,4,840,1,4
"f",36,16,79,"D",873,50,0,50,1900,2,783,1,4
"f",36,16,80,"A",1096,100,-350,-250,1650,2,1432,0,4
"f",36,16,81,"A",1760,100,0,100,1750,4,872,0,5
"f",36,16,82,"D",5360,50,0,50,1800,4,1768,1,5
"f",36,16,83,"C",612,50,0,50,1850,4,717,1,5
"f",36,16,84,"D",689,50,0,50,1900,4,816,1,5
"f",36,16,85,"C",633,50,0,50,1950,3,706,1,5
"f",36,16,86,"B",704,100,0,100,2050,4,896,0,5
"f",36,16,87,"B",654,100,-1250,-1150,900,4,593,0,5
"f",36,16,88,"A",1089,100,-200,-100,800,4,608,0,5
"f",36,16,89,"B",586,100,0,100,900,4,694,0,5
"f",36,16,90,"B",640,100,0,100,1000,4,513,0,5
"f",36,16,91,"D",673,50,0,50,1050,4,592,1,5
"f",36,16,92,"C",608,50,-25,25,1075,4,553,1,5
"f",36,16,93,"C",704,50,-75,-25,1050,4,680,1,5
"f",36,16,94,"B",809,100,0,100,1150,4,791,0,5
"f",36,16,95,"B",656,100,0,100,1250,4,1296,0,5
"f",36,16,96,"B",536,100,0,100,1350,4,873,0,5
"f",36,16,97,"B",856,100,0,100,1450,2,1344,0,5
"f",36,16,98,"B",704,100,0,100,1550,2,752,0,5
"f",36,16,99,"B",663,100,0,100,1650,2,2544,0,5
"f",36,16,100,"B",673,100,0,100,1750,2,3983,0,5
"f",43,17,1,"C",7783,50,0,50,2050,4,3337,1,1
"f",43,17,2,"D",3280,50,0,50,2100,4,2072,1,1
"f",43,17,3,"B",2553,100,0,100,2200,4,2505,0,1
"f",43,17,4,"A",5241,100,0,100,2300,4,3728,0,1
"f",43,17,5,"C",5552,50,0,50,2350,4,2360,1,1
"f",43,17,6,"D",1136,50,0,50,2400,4,1152,1,1
"f",43,17,7,"B",2000,100,0,100,2500,4,3000,0,1
"f",43,17,8,"A",1481,100,0,100,2600,4,1400,0,1
"f",43,17,9,"B",1425,100,0,100,2700,4,1440,0,1
"f",43,17,10,"A",2840,100,-150,-50,2650,4,1521,0,1
"f",43,17,11,"B",5632,100,0,100,2750,4,1328,0,1
"f",43,17,12,"B",1736,100,0,100,2850,4,2384,0,1
"f",43,17,13,"B",19832,100,0,100,2950,4,1456,0,1
"f",43,17,14,"B",3448,100,0,100,3050,4,1808,0,1
"f",43,17,15,"B",2416,100,0,100,3150,4,1608,0,1
"f",43,17,16,"B",1176,100,-1250,-1150,2000,4,1056,0,1
"f",43,17,17,"C",2625,50,-50,0,2000,4,1200,1,1
"f",43,17,18,"D",1232,50,0,50,2050,4,1809,1,1
"f",43,17,19,"D",1049,50,0,50,2100,4,1416,1,1
"f",43,17,20,"D",1136,50,0,50,2150,4,1127,1,1
"f",43,17,21,"D",4249,50,0,50,2200,4,1544,1,2
"f",43,17,22,"D",4497,50,0,50,2250,4,1104,1,2
"f",43,17,23,"D",2576,50,0,50,2300,4,1352,1,2
"f",43,17,24,"D",2801,50,0,50,2350,4,1296,1,2
"f",43,17,25,"D",1992,50,-250,-200,2150,4,1152,1,2
"f",43,17,26,"A",4336,100,0,100,2250,3,1385,0,2
"f",43,17,27,"A",3648,100,-300,-200,2050,4,1888,0,2
"f",43,17,28,"C",2008,50,0,50,2100,3,1880,1,2
"f",43,17,29,"D",3648,50,0,50,2150,4,1593,1,2
"f",43,17,30,"D",2370,50,0,50,2200,4,1230,1,2
"f",43,17,31,"D",2208,50,0,50,2250,4,2120,1,2
"f",43,17,32,"D",3089,50,0,50,2300,3,1383,1,2
"f",43,17,33,"B",5552,100,0,100,2400,3,1296,0,2
"f",43,17,34,"C",3040,50,-50,0,2400,3,1160,1,2
"f",43,17,35,"B",10552,100,0,100,2500,3,3312,0,2
"f",43,17,36,"A",2328,100,0,100,2600,3,1282,0,2
"f",43,17,37,"C",2024,50,0,50,2650,3,1720,1,2
"f",43,17,38,"D",1985,50,0,50,2700,3,1007,1,2
"f",43,17,39,"A",1729,100,-200,-100,2600,3,1960,0,2
"f",43,17,40,"B",1232,100,0,100,2700,3,969,0,2
"f",43,17,41,"C",6633,50,-50,0,2700,2,1239,1,3
"f",43,17,42,"C",954,50,0,50,2750,2,2134,1,3
"f",43,17,43,"D",1816,50,0,50,2800,2,2241,1,3
"f",43,17,44,"B",3112,100,0,100,2900,1,1272,0,3
"f",43,17,45,"C",1576,50,-50,0,2900,2,1968,1,3
"f",43,17,46,"C",1576,50,-50,0,2900,3,969,1,3
"f",43,17,47,"A",1048,100,0,100,3000,1,1512,0,3
"f",43,17,48,"D",4265,50,0,50,3050,2,1695,1,3
"f",43,17,49,"D",1664,50,0,50,3100,2,1576,1,3
"f",43,17,50,"D",2384,50,0,50,3150,3,2400,1,3
"f",43,17,51,"D",1953,50,-250,-200,2950,3,2103,1,3
"f",43,17,52,"B",1848,100,-1250,-1150,1800,2,1839,0,3
"f",43,17,53,"B",3064,100,0,100,1900,1,1537,0,3
"f",43,17,54,"B",2121,100,0,100,2000,2,999,0,3
"f",43,17,55,"B",1513,100,0,100,2100,2,1159,0,3
"f",43,17,56,"A",3225,100,-250,-150,1950,1,1687,0,3
"f",43,17,57,"B",1449,100,0,100,2050,1,1247,0,3
"f",43,17,58,"B",896,100,0,100,2150,1,1032,0,3
"f",43,17,59,"B",2456,100,0,100,2250,1,2280,0,3
"f",43,17,60,"C",6049,50,0,50,2300,2,1583,1,3
"f",43,17,61,"C",1993,50,-25,25,2325,1,1280,1,4
"f",43,17,62,"C",3335,50,-75,-25,2300,1,1192,1,4
"f",43,17,63,"D",880,50,0,50,2350,1,1593,1,4
"f",43,17,64,"A",3136,100,-350,-250,2100,1,1695,0,4
"f",43,17,65,"B",1985,100,-1250,-1150,950,2,1135,0,4
"f",43,17,66,"D",2424,50,0,50,1000,1,1984,1,4
"f",43,17,67,"D",1968,50,0,50,1050,1,2193,1,4
"f",43,17,68,"D",1834,50,0,50,1100,2,2711,1,4
"f",43,17,69,"D",2392,50,0,50,1150,2,1912,1,4
"f",43,17,70,"D",1912,50,0,50,1200,2,1951,1,4
"f",43,17,71,"D",3800,50,0,50,1250,2,2535,1,4
"f",43,17,72,"D",2808,50,0,50,1300,1,2761,1,4
"f",43,17,73,"D",1768,50,-250,-200,1100,2,1416,1,4
"f",43,17,74,"A",2840,100,0,100,1200,1,1024,0,4
"f",43,17,75,"B",14648,100,0,100,1300,1,1441,0,4
"f",43,17,76,"B",13136,100,0,100,1400,1,880,0,4
"f",43,17,77,"A",2744,100,-350,-250,1150,1,1368,0,4
"f",43,17,78,"B",816,100,0,100,1250,2,784,0,4
"f",43,17,79,"B",3400,100,0,100,1350,2,1392,0,4
"f",43,17,80,"B",1772,100,0,100,1450,2,966,0,4
"f",43,17,81,"C",2176,50,0,50,1500,2,1272,1,5
"f",43,17,82,"D",1527,50,0,50,1550,1,1536,1,5
"f",43,17,83,"A",5833,100,0,100,1650,1,1200,0,5
"f",43,17,84,"B",2953,100,0,100,1750,2,1832,0,5
"f",43,17,85,"D",1768,50,0,50,1800,4,1576,1,5
"f",43,17,86,"C",1993,50,0,50,1850,4,1409,1,5
"f",43,17,87,"B",1072,100,0,100,1950,3,1264,0,5
"f",43,17,88,"D",977,50,0,50,2000,4,976,1,5
"f",43,17,89,"B",1073,100,0,100,2100,3,1775,0,5
"f",43,17,90,"A",1432,100,-250,-150,1950,2,1712,0,5
"f",43,17,91,"C",1297,50,0,50,2000,2,1463,1,5
"f",43,17,92,"D",1080,50,0,50,2050,4,1128,1,5
"f",43,17,93,"B",1031,100,0,100,2150,4,1536,0,5
"f",43,17,94,"B",1128,100,0,100,2250,2,751,0,5
"f",43,17,95,"A",1144,100,-200,-100,2150,3,1545,0,5
"f",43,17,96,"B",2272,100,-1250,-1150,1000,4,962,0,5
"f",43,17,97,"A",3231,100,0,100,1100,1,903,0,5
"f",43,17,98,"B",1536,100,0,100,1200,2,840,0,5
"f",43,17,99,"B",1120,100,0,100,1300,2,880,0,5
"f",43,17,100,"B",913,100,0,100,1400,2,848,0,5
"f",25,18,1,"D",4211,50,0,50,2050,4,2520,1,1
"f",25,18,2,"D",5735,50,0,50,2100,4,1775,1,1
"f",25,18,3,"D",4320,50,0,50,2150,4,1402,1,1
"f",25,18,4,"D",1401,50,0,50,2200,4,1245,1,1
"f",25,18,5,"D",1290,50,0,50,2250,4,1157,1,1
"f",25,18,6,"D",1744,50,0,50,2300,4,1085,1,1
"f",25,18,7,"D",1489,50,0,50,2350,4,1639,1,1
"f",25,18,8,"D",1888,50,0,50,2400,4,1086,1,1
"f",25,18,9,"D",1824,50,0,50,2450,4,1185,1,1
"f",25,18,10,"D",1781,50,-250,-200,2250,4,1060,1,1
"f",25,18,11,"D",1674,50,0,50,2300,4,1084,1,1
"f",25,18,12,"D",1304,50,0,50,2350,4,2635,1,1
"f",25,18,13,"D",1086,50,0,50,2400,4,1046,1,1
"f",25,18,14,"D",1685,50,0,50,2450,4,1049,1,1
"f",25,18,15,"B",1636,100,0,100,2550,4,1217,0,1
"f",25,18,16,"B",1102,100,0,100,2650,4,1122,0,1
"f",25,18,17,"B",2067,100,0,100,2750,4,1094,0,1
"f",25,18,18,"B",1909,100,0,100,2850,4,1373,0,1
"f",25,18,19,"C",1493,50,0,50,2900,4,1145,1,1
"f",25,18,20,"C",1594,50,0,50,2950,4,1204,1,1
"f",25,18,21,"C",1263,50,-50,0,2950,4,1090,1,2
"f",25,18,22,"A",1682,100,0,100,3050,4,1131,0,2
"f",25,18,23,"A",1090,100,0,100,3150,4,1097,0,2
"f",25,18,24,"A",3737,100,-150,-50,3100,4,1511,0,2
"f",25,18,25,"D",1955,50,0,50,3150,4,1042,1,2
"f",25,18,26,"A",1969,100,0,100,3250,4,1294,0,2
"f",25,18,27,"A",1125,100,-300,-200,3050,4,1312,0,2
"f",25,18,28,"B",1174,100,0,100,3150,4,1107,0,2
"f",25,18,29,"B",990,100,0,100,3250,4,1104,0,2
"f",25,18,30,"B",1048,100,0,100,3350,4,1265,0,2
"f",25,18,31,"C",1223,50,0,50,3400,1,2016,1,2
"f",25,18,32,"D",1250,50,0,50,3450,2,2381,1,2
"f",25,18,33,"D",2614,50,0,50,3500,3,1750,1,2
"f",25,18,34,"D",1210,50,0,50,3550,3,1279,1,2
"f",25,18,35,"B",2947,100,0,100,3650,4,1407,0,2
"f",25,18,36,"A",1176,100,0,100,3750,1,1147,0,2
"f",25,18,37,"D",10465,50,0,50,3800,3,1345,1,2
"f",25,18,38,"A",1182,100,-200,-100,3700,4,1598,0,2
"f",25,18,39,"A",1556,100,0,100,3800,4,1217,0,2
"f",25,18,40,"A",1075,100,-250,-150,3650,4,1166,0,2
"f",25,18,41,"B",1533,100,-1250,-1150,2500,4,1266,0,3
"f",25,18,42,"A",1293,100,-350,-250,2250,4,1151,0,3
"f",25,18,43,"A",1149,100,0,100,2350,1,887,0,3
"f",25,18,44,"A",1203,100,-350,-250,2100,1,966,0,3
"f",25,18,45,"D",1099,50,-250,-200,1900,4,1407,1,3
"f",25,18,46,"C",1126,50,-50,0,1900,3,1049,1,3
"f",25,18,47,"C",1516,50,0,50,1950,1,1026,1,3
"f",25,18,48,"A",1082,100,0,100,2050,4,1058,0,3
"f",25,18,49,"A",2725,100,-250,-150,1900,4,1005,0,3
"f",25,18,50,"B",1215,100,0,100,2000,3,1240,0,3
"f",25,18,51,"B",6903,100,0,100,2100,3,1114,0,3
"f",25,18,52,"D",1175,50,0,50,2150,1,1206,1,3
"f",25,18,53,"C",1077,50,-50,0,2150,2,1353,1,3
"f",25,18,54,"C",1309,50,0,50,2200,4,922,1,3
"f",25,18,55,"C",1104,50,-50,0,2200,4,2017,1,3
"f",25,18,56,"B",938,100,0,100,2300,1,960,0,3
"f",25,18,57,"B",1276,100,0,100,2400,4,1103,0,3
"f",25,18,58,"A",1125,100,-200,-100,2300,3,2130,0,3
"f",25,18,59,"B",1017,100,-1250,-1150,1150,2,1363,0,3
"f",25,18,60,"A",1282,100,0,100,1250,4,1477,0,3
"f",25,18,61,"D",975,50,0,50,1300,4,981,1,4
"f",25,18,62,"D",1534,50,0,50,1350,4,1146,1,4
"f",25,18,63,"A",943,100,-300,-200,1150,1,1156,0,4
"f",25,18,64,"A",976,100,-150,-50,1100,4,1007,0,4
"f",25,18,65,"B",1567,100,0,100,1200,4,947,0,4
"f",25,18,66,"B",1914,100,0,100,1300,4,944,0,4
"f",25,18,67,"D",1061,50,0,50,1350,2,1405,1,4
"f",25,18,68,"D",2391,50,0,50,1400,2,1689,1,4
"f",25,18,69,"A",1422,100,0,100,1500,1,1002,0,4
"f",25,18,70,"D",1527,50,0,50,1550,2,2038,1,4
"f",25,18,71,"D",1067,50,0,50,1600,4,1102,1,4
"f",25,18,72,"A",1132,100,0,100,1700,4,2758,0,4
"f",25,18,73,"A",2761,100,0,100,1800,1,905,0,4
"f",25,18,74,"B",1009,100,0,100,1900,4,1546,0,4
"f",25,18,75,"B",1017,100,0,100,2000,3,1307,0,4
"f",25,18,76,"C",1076,50,-50,0,2000,3,1231,1,4
"f",25,18,77,"A",1833,100,-300,-200,1800,3,980,0,4
"f",25,18,78,"D",1023,50,0,50,1850,2,1377,1,4
"f",25,18,79,"D",1011,50,-250,-200,1650,4,880,1,4
"f",25,18,80,"A",1129,100,0,100,1750,4,1319,0,4
"f",25,18,81,"A",2197,100,-350,-250,1500,4,1059,0,5
"f",25,18,82,"B",1096,100,0,100,1600,4,1160,0,5
"f",25,18,83,"A",1604,100,0,100,1700,4,1218,0,5
"f",25,18,84,"B",1054,100,0,100,1800,4,1110,0,5
"f",25,18,85,"D",1521,50,0,50,1850,1,1450,1,5
"f",25,18,86,"D",980,50,0,50,1900,1,1362,1,5
"f",25,18,87,"D",1493,50,0,50,1950,1,1297,1,5
"f",25,18,88,"A",1315,100,-200,-100,1850,3,952,0,5
"f",25,18,89,"A",1086,100,-250,-150,1700,4,1143,0,5
"f",25,18,90,"A",1028,100,-150,-50,1650,4,1062,0,5
"f",25,18,91,"B",2142,100,-1250,-1150,500,3,2271,0,5
"f",25,18,92,"A",2792,100,0,100,600,4,978,0,5
"f",25,18,93,"A",1518,100,0,100,700,4,1041,0,5
"f",25,18,94,"A",1573,100,-350,-250,450,4,1114,0,5
"f",25,18,95,"A",1665,100,-200,-100,350,1,859,0,5
"f",25,18,96,"B",2456,100,0,100,450,4,1985,0,5
"f",25,18,97,"B",984,100,0,100,550,4,1348,0,5
"f",25,18,98,"B",1024,100,0,100,650,4,1214,0,5
"f",25,18,99,"B",1133,100,0,100,750,4,1108,0,5
"f",25,18,100,"D",2541,50,0,50,800,1,1887,1,5
"m",27,19,1,"D",9561,50,0,50,2050,4,4501,1,1
"m",27,19,2,"D",3240,50,0,50,2100,4,1046,1,1
"m",27,19,3,"C",979,50,0,50,2150,4,1125,1,1
"m",27,19,4,"B",1857,100,0,100,2250,4,2677,0,1
"m",27,19,5,"C",2947,50,0,50,2300,4,709,1,1
"m",27,19,6,"D",687,50,0,50,2350,4,1957,1,1
"m",27,19,7,"B",1598,100,0,100,2450,4,776,0,1
"m",27,19,8,"B",676,100,0,100,2550,4,686,0,1
"m",27,19,9,"B",766,100,0,100,2650,4,629,0,1
"m",27,19,10,"A",1091,100,0,100,2750,4,754,0,1
"m",27,19,11,"B",1159,100,0,100,2850,3,822,0,1
"m",27,19,12,"A",754,100,0,100,2950,2,787,0,1
"m",27,19,13,"C",686,50,-50,0,2950,3,664,1,1
"m",27,19,14,"B",1114,100,0,100,3050,4,641,0,1
"m",27,19,15,"A",653,100,-150,-50,3000,2,1879,0,1
